2.250000000000000000e+02
3.265647795254827201e+02
1.131697006386627891e+02
1.083706985913418066e+02
3.395169434010575742e+02
1.083127034673606346e+02
3.425818814951651348e+02
2.250000000000000000e+02
2.250000000000000000e+02
3.265647795254827201e+02
3.265647795254827201e+02
