4.500000000000000711e+01
2.348241531851062405e+02
2.264088011953029422e+02
2.265623995287814978e+02
2.221182270376048962e+02
2.229798365931950173e+02
2.275505286393058668e+02
2.348241531851062405e+02
2.348241531851062405e+02
2.275505286393058668e+02
2.275505286393058668e+02
