2.253480050998587103e+01
3.586866034007915971e+01
3.136165387791596260e+00
2.861399091860064203e+01
3.239305448938157639e+01
1.416266485858657198e+01
3.179266855573606776e+00
2.253480050998587103e+01
2.253480050998587103e+01
3.586866034007915971e+01
3.586866034007915971e+01
