2.370207411114170526e+01
1.137904374703452532e+02
1.112754792204910075e+02
1.158837180895387462e+02
3.529329896403373823e+02
9.901636934779990895e+01
8.540720502906958700e+01
2.370207411114170526e+01
2.370207411114170526e+01
1.137904374703452532e+02
1.137904374703452532e+02
