0.000000000000000000e+00
1.581283295260223037e-08
2.035073879811851897e-08
3.504177532565972483e-08
4.217255298552657230e-08
1.009760790970790010e-07
1.072380367421332326e-07
6.400000000000000233e-09
1.280000000000000047e-08
2.221283295260223143e-08
2.861283295260222918e-08
