 (3.350363594504347509e-01-2.428886598116360984e-01j), (3.023219686639537773e-01-2.210472012498876926e-01j), (3.054037825330733202e-01-1.997565855930291401e-01j), (3.438448626832350530e-01-1.747529518747597543e-01j), (3.661976555975581249e-01-2.368667329523592713e-01j), (3.147654392100052156e-01-2.266698136652472440e-01j), (3.477068010669568943e-01-2.206955890345498605e-01j), (3.187599809174486154e-01-2.360661368897772894e-01j), (3.426696986745353390e-01-2.181704254285076472e-01j), (3.208334041158820149e-01-2.571337490881749899e-01j), (3.034469071440627497e-01-2.171227846070828971e-01j), (3.132841654765508577e-01-2.193815204676381192e-01j), (3.305264063255485829e-01-1.793250490321546542e-01j), (3.847923005881911385e-01-2.414022526236250799e-01j), (2.988631118289156174e-01-2.551776882173913963e-01j), (3.388740879498643999e-01-1.878943769489896110e-01j), (3.721245748585324531e-01-2.435167904187541255e-01j), (3.384694849265453276e-01-2.697516114615327587e-01j), (2.858553423064666976e-01-2.511548845541505814e-01j), (3.217012338904287061e-01-1.800013642160575578e-01j), (3.627251007035774411e-01-2.409695022298873335e-01j), (3.072024906421925161e-01-2.183487839613555692e-01j), (3.675662929321472649e-01-2.008962784027655823e-01j), (3.534198684575401428e-01-2.416119517704782838e-01j), (3.540130186324568218e-01-2.375055371022684048e-01j), (3.206722680294599170e-01-2.436961247775086825e-01j), (3.546339250551298061e-01-1.981623828749349836e-01j), (3.603742344449698543e-01-2.729394829224273122e-01j), (2.896976558709972727e-01-2.255260899980152112e-01j), (3.435234524739289030e-01-1.993531089539102297e-01j), (3.323130254131133055e-01-2.058881712222222493e-01j), (3.731226502459906724e-01-1.984161868571922283e-01j), (3.567199212562983668e-01-2.390589893710778902e-01j), (3.509073977589089455e-01-2.257177684937367035e-01j), (3.281355394827429883e-01-2.353073397764967878e-01j), (3.533451275455367635e-01-1.914602686748803073e-01j), (3.646589671940621002e-01-2.717466149666526443e-01j), (2.671765360689211111e-01-2.226673809483948052e-01j), (3.424800212298592661e-01-1.623875649704044632e-01j), (3.592769256217824836e-01-2.049054255002049074e-01j), (3.668132894192343008e-01-2.249488289287238929e-01j), (3.073470561790293543e-01-2.374749060478768548e-01j), (3.472742470815509686e-01-1.618243344677587903e-01j), (3.849670175865919641e-01-2.562122543918196604e-01j), (2.962446934797757780e-01-2.368121828900950632e-01j), (3.363474458355603658e-01-2.084467341894098158e-01j), (3.164638942678196232e-01-2.234894797845415337e-01j), (3.255045812417817208e-01-2.123542400537458963e-01j), (3.006135416006580074e-01-1.984237646101228159e-01j), (3.695779348291515776e-01-1.702672972826067554e-01j), (3.559211457546953561e-01-2.608665670884345866e-01j), (3.135076287744414936e-01-2.088165123762662501e-01j), (3.520822857993851640e-01-2.394238012874101151e-01j), (3.008806703371043612e-01-2.237023428358458077e-01j), (3.511186928526664475e-01-2.207676815210631860e-01j), (2.996101941522308909e-01-2.469900426272714777e-01j), (3.212695980629416415e-01-2.001948421417237278e-01j), (3.105555086547892585e-01-2.236741052992621825e-01j), (3.475707482938353299e-01-1.695098127831141110e-01j), (3.811748223231007371e-01-2.670636633083012246e-01j), (2.876759628651601730e-01-2.393345201526302368e-01j), (3.494980186567936964e-01-2.023234858403878400e-01j), (3.492233790640850155e-01-2.417027302393011112e-01j), (3.428169692121355583e-01-2.672927300944652473e-01j), (2.632756943068526034e-01-2.453329451656449944e-01j), (3.394924281278963729e-01-1.573795713159036325e-01j), (3.644537606613675873e-01-2.574342727029188538e-01j), (3.102126609460197360e-01-2.049699400040693453e-01j), (3.778710963958814562e-01-2.235867720079403043e-01j), (3.352842592389979059e-01-2.402520920381355785e-01j), (3.617521743585205840e-01-2.439073914640815799e-01j), (3.013106566925474739e-01-2.465673117795058600e-01j), (3.614372229799468483e-01-1.934465101617775518e-01j), (3.417939804179630503e-01-2.794323195711628238e-01j), (2.963921049574163025e-01-2.002636750608004224e-01j), (3.550945322651691272e-01-2.128353275808547163e-01j), (3.331091402761522935e-01-1.977811805598399530e-01j), (3.892573025068352122e-01-2.184301031685290106e-01j), (3.381141013671173923e-01-2.445273261028617084e-01j), (3.612470368165840440e-01-2.276450196333449916e-01j), (3.105792265816720299e-01-2.455110375075507112e-01j)
 (-4.190454996759199191e-02-2.767630159600785178e-01j), (-3.009590289581412503e-02-3.322989822736970855e-01j), (4.405465437481104196e-03-2.819993245633461987e-01j), (-1.483523695689600852e-02-3.241073148073683186e-01j), (1.899351508733453098e-02-3.574472911739337011e-01j), (1.455751963220045520e-01-4.109799473394445402e-01j), (-1.637478001678969453e-01-4.389050825543897028e-01j), (1.363939200147594177e-01-3.652341380086085998e-01j), (-9.213597074454807356e-02-6.079080845327229365e-01j), (-6.423921042961378003e-02-3.176082771255503978e-01j), (-1.047507007320094274e-01-5.775370207665138089e-01j), (-8.083747493267547102e-02-3.158451234200141400e-01j), (-1.831193109583150180e-01-5.846222577477093729e-01j), (-1.591158387063106305e-01-2.250793324731913680e-01j), (-8.225983724661767305e-02-4.680417015109031298e-01j), (-2.343398600714260982e-01-2.531860944564483518e-01j), (-5.522641113288945247e-02-3.938058164503933645e-01j), (-1.091824224188542164e-01-1.306850463339848112e-01j), (2.485364231212483510e-03-4.527896089608779429e-01j), (-1.342920502152922246e-01-2.059115235792879917e-01j), (1.681702670716275771e-01-3.268683986394467222e-01j), (-1.327473825847476363e-01-3.828583733832218172e-01j), (9.585362466025548756e-02-3.833048337021515151e-01j), (-4.112612402587703664e-02-3.765868400452875298e-01j), (3.043629678159269492e-02-4.125560567904662523e-01j), (-5.908478221220385407e-02-4.913355012106321862e-01j), (-8.305361328717671132e-02-3.685920950455425782e-01j), (1.258311058344839875e-02-4.431392222362697808e-01j), (-1.603658361558447931e-01-5.194665987614949243e-01j), (-1.052647277536457732e-01-2.454964533741064436e-01j), (-8.092154065775437888e-02-5.470264784221021692e-01j), (-1.384417925185272846e-01-2.621133232107629163e-01j), (-7.709656335989535647e-02-4.248000596924678129e-01j), (-1.575798944723875439e-01-2.364575104353451029e-01j), (8.830329827853872215e-02-4.729765529912222655e-01j), (-2.337007385374630652e-01-2.335083252244544161e-01j), (9.141072531196964279e-02-4.036863082197288399e-01j), (-1.134927456086939207e-01-3.763255065243548136e-01j), (2.454026725775376727e-02-3.844557916386757146e-01j), (-1.856914438929773981e-01-3.365030314495576769e-01j), (1.281840941796078548e-01-4.242438873374471120e-01j), (-2.459592520858134845e-01-4.057254187854330563e-01j), (5.684272370422421838e-02-3.146701826054590367e-01j), (-1.404118529556971362e-01-4.378545784196640200e-01j), (-2.301422911208195199e-02-3.174454297489230359e-01j), (-1.549699727064134391e-01-4.436524081000052799e-01j), (2.043119563449691256e-02-2.289730360308339097e-01j), (-8.022111843108908902e-02-4.497187220011205633e-01j), (-1.001704362782942642e-01-3.232298847212992654e-01j), (6.972717590583209224e-02-3.023115559314844547e-01j), (-4.866295063890853367e-02-4.503717461785258225e-01j), (-7.172987368144954912e-02-3.556560085315296216e-01j), (7.708470316239332543e-02-4.461334013133042564e-01j), (-1.345068024094542569e-01-3.657021925805923890e-01j), (1.747460577605193521e-02-5.333626646165056107e-01j), (-2.156593918911441643e-01-3.578071805449885012e-01j), (7.634820661737358460e-02-4.111304340272725621e-01j), (-2.924569857815596530e-01-4.929318865836164187e-01j), (-1.050646471908740776e-02-2.656704058154587544e-01j), (-2.169159672947361395e-01-4.412123664852620752e-01j), (-1.812206335252836142e-02-3.078990400963274587e-01j), (-2.319421623014706335e-01-3.492617291812036839e-01j), (9.339806002238049132e-03-1.892441590257370743e-01j), (-1.033338421670523810e-01-4.576443484556858565e-01j), (1.154910748105747453e-02-1.374540433222883884e-01j), (-4.992900285812698624e-02-4.140018620421593853e-01j), (9.706326130895090443e-02-2.704522566981559795e-01j), (1.135848044216843100e-02-4.905687206681423884e-01j), (-4.072178585093493702e-02-2.557486855232492529e-01j), (1.152719123891776665e-01-5.722475479308113400e-01j), (-1.066133993989167028e-01-4.191856969251950282e-01j), (-3.163327921305412321e-02-4.273775009909327460e-01j), (-5.649693116481085964e-02-5.012151110993927627e-01j), (-1.392128646295045791e-01-4.403689688208785036e-01j), (-1.189079987435376212e-01-4.448134955790262746e-01j), (-1.785158022846536907e-01-3.777639185920184106e-01j), (-5.296916808153401268e-02-3.709159733541027015e-01j), (-3.230667813580388459e-01-4.109766608532340326e-01j), (3.663981071809130352e-02-1.767620699022274533e-01j), (-1.724881937745591787e-01-4.307113839823195622e-01j), (-7.770819021512054281e-02-1.656004597779763277e-01j)
