3.035559731681817475e+00,2.268831913676063294e+00,7.739394830975943051e-02,6.896223885023844424e-01,1.734608558298567749e+00,6.980973227747364618e-01,6.195702806021285980e-01,4.080263941436560460e-01,9.302722704268342468e-01,2.957032689509210943e+00,1.008799312599441667e+00,1.299296122162925116e+00,1.377823164335532535e+00,3.294993519710489593e-01,6.110953463297770227e-01,1.813135600471175390e+00,2.356877804835974644e+00,1.559209904823662396e-01,2.278350762663367668e+00,2.347358955848670270e+00
2.611108741484208462e+00,6.622573307918896424e-01,3.568644096815436484e-01,1.263030249247675485e+00,1.632054100983766132e+00,2.014600977027829032e+00,1.480377621650334596e+00,2.067366537119409209e+00,4.101519271306000025e-01,1.768369883384746655e-01,3.653393439538951681e-01,1.045065185514691741e+00,9.523282594229698361e-01,9.438533251506181498e-01,2.024119826015134294e+00,6.760413337786008725e-01,2.702801752860977125e+00,2.993394638849534495e+00,2.601589892496904088e+00,7.526841532281558500e-02
2.007457321963460828e+00,2.608733547561272292e+00,2.016976170950766090e+00,6.694009858562580684e-01,3.581956888895261315e-01,6.688976787142326685e-01,2.695658097796608921e+00,1.473233966585966392e+00,2.074510192183777413e+00,9.594719144873379291e-01,2.986250983785165847e+00,4.172955821949683175e-01,9.509969802149864648e-01,2.618252396548576666e+00,1.839806434028430637e-01,3.497207546171754444e-01,1.037921530450323537e+00,6.812476025844649286e-02,1.270173904312043911e+00,1.639197756048134780e+00
9.840424900024178356e-01,1.324052944759949391e+00,2.378596838507486266e-01,2.662612588009177994e+00,7.232800263041635480e-01,4.711746226428739637e-01,1.013350954935243742e+00,3.043166484416213180e-01,1.419354926138060691e+00,2.932371943337260589e+00,1.693076796496040259e+00,1.424571981054078944e-02,6.150186382663269669e-01,1.004876020662891944e+00,1.963097130502860388e+00,1.953578281515556014e+00,2.641779057348703219e+00,2.128389232631683115e+00,2.958417141692697427e-01,2.672131436996482368e+00
1.086838996930550749e+00,2.559816081081044636e+00,9.105544480071099400e-01,2.056374788443688928e+00,7.178151451944598804e-01,9.020795137347589199e-01,3.035168450265393503e+00,2.025592725703550201e+00,1.350631769226154910e-01,4.071131553697541761e-01,1.522151433066193604e+00,1.170422267386745929e-01,2.065893637430993302e+00,2.744575564276836577e+00,3.683781157147408281e-01,2.569334930068349454e+00,3.986382210974026563e-01,6.204835193760305234e-01,1.590280289567907124e+00,1.221256437831816033e+00
9.382026125398175154e-01,8.939406220596701758e-02,1.617928454100614699e+00,3.794649908370466562e-01,2.053240890236257332e+00,6.901669806617523051e-01,2.596983094601057029e+00,2.028726623910980464e+00,3.007520285732685927e+00,2.716927399744129001e+00,1.494503268533485807e+00,3.960262802474482369e-01,9.297276782674663842e-01,2.587464245613752212e+00,2.038245472898285726e+00,6.481316839087380988e-01,1.627113414553229831e-01,1.059190832397843174e+00,3.709900565646950810e-01,1.248904602364523608e+00
2.589168644519722839e+00,3.977306791534186425e-01,2.715223000838158374e+00,2.598687493507027213e+00,6.498360828147085044e-01,6.884625817557816774e-01,1.492798869627515401e+00,1.644157403612933888e-01,1.057486433491872546e+00,8.768966329999638987e-02,2.027022225005010725e+00,2.036541073992315098e+00,1.619632853006585105e+00,9.399070114457881431e-01,3.692856576587244533e-01,2.054945289142227960e+00,3.777605919310760285e-01,9.314320771734367899e-01,3.005815886826716188e+00,1.250609001270494014e+00
