3.661584416845061440e+01
4.706825168010315252e+01
5.364170708183704050e+01
4.495037034756035865e+01
1.949318587146246529e+01
2.825216415683376425e+01
2.813467839630710188e+01
4.706825168010315252e+01
4.706825168010315252e+01
2.813467839630710188e+01
2.813467839630710188e+01
