2.076105640059945961e-19,2.938947456432196293e-19,2.519822000266185392e-19,1.457480564708505564e-19,4.300017072979112771e-20,4.044670890032237109e-20,1.586445772854687138e-19,2.725937036287308914e-19,2.773995386003389817e-19,1.839018540122383893e-19,1.481643070830828564e-19,1.294232578162612040e-19,1.439293538192346706e-19,1.601922193041343583e-19,1.876427173544163074e-19,1.858782340383747392e-19,1.262078556051042386e-19,1.048160460196638679e-19,1.246724631276296861e-19,2.069746094394806481e-19,2.099782557324558170e-19,1.478079590220708004e-19,9.521813322380107097e-20,1.038873011971437874e-19,1.364708636874433666e-19,1.414302105489975321e-19,1.709440213274710726e-19,1.982587323814859783e-19,2.382513207961966379e-19,1.945122986729874293e-19,1.506670427666512626e-19,1.435181279252485375e-19,1.539177996314302092e-19,1.548432659692092076e-19,1.041653555475615205e-19,1.141538594571769065e-19,1.380480779622776816e-19,1.652563631060881903e-19,1.472239796450365383e-19,1.486435576314918286e-19,1.929680806321032462e-19,2.151345207795901920e-19,1.850624132219954263e-19,1.069196122577457656e-19,9.944297805141984245e-20,1.227691090881864865e-19,1.828205499268606425e-19,2.191428087366584985e-19,2.461954408990564261e-19,2.348465459629881256e-19,1.453237572409318781e-19,6.866870115695985961e-20,3.742974611388541975e-20,1.365353840972420099e-19,2.435411875008862300e-19,2.628528100754007495e-19,1.797451484592493283e-19,1.215472835679782804e-19,1.344612170943541228e-19,1.640112918814825696e-19,2.178185187728488093e-19,2.144952741771366910e-19,1.865693221036610696e-19,1.024513868813726815e-19,5.906381281238719307e-20,1.010873600768113814e-19,2.204878627574009655e-19,3.048598821742646907e-19,2.079575440369665512e-19,9.532477295110441955e-20,5.847835288719955420e-20,1.246231385622105502e-19,1.867139096089446120e-19,2.202954287820782989e-19,2.069427587429095517e-19,1.618236911089752968e-19,1.407994561063884545e-19,1.298163610171551267e-19,1.919302993735424580e-19,2.413775948018553841e-19,2.329439022420969532e-19
2.011367387987985711e-19,2.745768885859976082e-19,1.437393371109944406e-19,1.616002630717053205e-19,9.428659749611984438e-20,1.111841363157507427e-19,8.885538750676139044e-20,1.536913812988190482e-19,2.898281485090529754e-19,2.847999030072238492e-19,2.648391182356405579e-19,8.790309311633046890e-20,1.040012613879160912e-19,1.026398663906693206e-19,2.106521153772891723e-19,2.476895233939559643e-19,2.344450389119609474e-19,2.119522720292735464e-19,8.263274480274439223e-20,8.860749635813895242e-20,8.301910706898493897e-20,2.567610299759008130e-19,2.629322169664157107e-19,2.129920774562743524e-19,1.077580622732451031e-19,8.870506018942352343e-20,1.610334909641547482e-19,1.769924250234749022e-19,2.875111800573269683e-19,2.063048735181080730e-19,2.321275587593751113e-19,1.311866254860167547e-19,1.070431007068500714e-19,1.225379863348756309e-19,1.554565082230122780e-19,2.378216457009205372e-19,1.220122751375760880e-19,1.358742081920357758e-19,1.149560047297003666e-19,2.334850077324949083e-19,2.303478414202341164e-19,2.287227934626203302e-19,2.081724254277343045e-19,1.241160909127424616e-19,1.422106095393026230e-19,1.002423320650928740e-19,2.076279247153248907e-19,2.271679812825246956e-19,3.187040485516539527e-19,2.153977308964595303e-19,8.578449631797402160e-20,8.954739602014059258e-20,1.295311694072705842e-19,2.118918427949114458e-19,1.620090282772450201e-19,2.233548190314973747e-19,1.585583655458154190e-19,1.894743775191030291e-19,1.451684020241419434e-19,1.641132247679214287e-19,2.270215789322027025e-19,1.980971884004286115e-19,2.254648551725890489e-19,1.028014970463511741e-19,1.711599733809337442e-19,1.411499264097925099e-19,1.625005581546780201e-19,1.307080516670987444e-19,1.214404006753256486e-19,2.136686946732571774e-19,2.013051256376641778e-19,2.300988438916944396e-19,1.122091193224837016e-19,1.519175296181637700e-19,1.325771711301287015e-19,1.714154435820904791e-19,1.887498956621011905e-19,2.139188254712715574e-19,2.598386756764946311e-19,1.513201331114834319e-19,1.604243859148078454e-19
